dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
80.0,6.0,2018-03-01 03:50:55,174.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11494.25287,174.0,0.0,174.0,174.0,174.0,174.0,0.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,11494.25287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,253.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
51173.0,6.0,2018-03-01 11:58:20,2359.0,3.0,0.0,31.0,0.0,31.0,0.0,10.33333333,17.89785834,0.0,0.0,0.0,0.0,13141.16151,1271.725307,1179.5,1666.650683,2358.0,1.0,2359.0,1179.5,1666.650683,2358.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1271.725307,0.0,0.0,31.0,7.75,15.5,240.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.33333333,10.33333333,0.0,3.0,31.0,0.0,0.0,980.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443.0,6.0,2018-03-01 05:27:28,60597522.0,14.0,13.0,869.0,3306.0,535.0,0.0,62.07142857,149.1965478,1460.0,0.0,254.3076923,538.4357567,68.89720672,0.445562774,2330673.923,4265243.638,10000000.0,9.0,60600000.0,4661347.846,5168026.378,10100000.0,198.0,60500000.0,5044003.167,5208370.574,10100000.0,20.0,0.0,0.0,292.0,332.0,0.231032549,0.214530225,0.0,1460.0,149.1071429,386.8433829,149647.8029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,154.6296296,62.07142857,254.3076923,14.0,869.0,13.0,3306.0,8192.0,114.0,8.0,20.0,133384.5,156762.6929,453375.0,69348.0,9966181.5,85501.75242,10000000.0,9794718.0,Benign
53.0,17.0,2018-03-01 09:43:56,384.0,1.0,1.0,29.0,45.0,29.0,29.0,29.0,0.0,45.0,45.0,45.0,0.0,192708.3333,5208.333333,384.0,0.0,384.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2604.166667,2604.166667,29.0,45.0,34.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.5,29.0,45.0,1.0,29.0,1.0,45.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50268.0,6.0,2018-03-01 09:30:42,3294584.0,3.0,0.0,788.0,0.0,788.0,0.0,262.6666667,454.9520121,0.0,0.0,0.0,0.0,239.1804246,0.910585373,1647292.0,2329622.688,3294584.0,0.0,3294584.0,1647292.0,2329622.688,3294584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.910585373,0.0,0.0,788.0,197.0,394.0,155236.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,262.6666667,262.6666667,0.0,3.0,788.0,0.0,0.0,300.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 04:40:58,289.0,1.0,1.0,40.0,56.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,332179.9308,6920.415225,289.0,0.0,289.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3460.207612,3460.207612,40.0,56.0,45.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,40.0,56.0,1.0,40.0,1.0,56.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389.0,6.0,2018-03-01 04:48:19,1687043.0,8.0,7.0,1144.0,1581.0,677.0,0.0,143.0,227.9699228,1173.0,0.0,225.8571429,430.0986044,1615.252249,8.891296784,120503.0714,245444.5841,953179.0,5.0,1687043.0,241006.1429,391431.6797,1123430.0,5.0,1579080.0,263180.0,338836.1469,953179.0,108256.0,0.0,0.0,172.0,152.0,4.742024951,4.149271832,0.0,1173.0,170.3125,319.4027173,102018.0958,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,181.6666667,143.0,225.8571429,8.0,1144.0,7.0,1581.0,8192.0,62856.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50384.0,6.0,2018-03-01 08:51:17,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.2222,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,111111.1111,111111.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,288.0,253.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443.0,6.0,2018-03-01 11:15:04,75229.0,9.0,7.0,549.0,3521.0,198.0,0.0,61.0,86.73811158,1410.0,0.0,503.0,633.6805189,54101.47682,212.6839384,5015.266667,8916.335798,22481.0,6.0,75229.0,9403.625,10828.17255,23234.0,18.0,52437.0,8739.5,13364.90287,28883.0,14.0,0.0,0.0,192.0,152.0,119.6347153,93.04922304,0.0,1410.0,239.4117647,454.1227889,206227.5074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,254.375,61.0,503.0,9.0,549.0,7.0,3521.0,8192.0,115.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 01:32:48,509.0,1.0,1.0,34.0,126.0,34.0,34.0,34.0,0.0,126.0,126.0,126.0,0.0,314341.8468,3929.273084,509.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1964.636542,1964.636542,34.0,126.0,64.66666667,53.11622477,2821.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,34.0,126.0,1.0,34.0,1.0,126.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
23.0,6.0,2018-03-01 03:11:38,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95238.09524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,47619.04762,47619.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43565.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49686.0,6.0,2018-03-01 08:19:45,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117647.0588,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,58823.52941,58823.52941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,980.0,253.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389.0,6.0,2018-03-01 09:53:05,1662201.0,8.0,7.0,1144.0,1581.0,677.0,0.0,143.0,227.9699228,1173.0,0.0,225.8571429,430.0986044,1639.392589,9.024179386,118728.6429,245396.5079,952033.0,4.0,1662201.0,237457.2857,387049.3558,1110224.0,4.0,1553572.0,258928.6667,340083.5612,952033.0,109506.0,0.0,0.0,172.0,152.0,4.812895673,4.211283714,0.0,1173.0,170.3125,319.4027173,102018.0958,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,181.6666667,143.0,225.8571429,8.0,1144.0,7.0,1581.0,8192.0,62856.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 11:09:29,555.0,1.0,1.0,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,187387.3874,3603.603604,555.0,0.0,555.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1801.801802,1801.801802,44.0,60.0,49.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,44.0,60.0,1.0,44.0,1.0,60.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0.0,0.0,2018-03-01 11:22:47,100035586.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059978656,20000000.0,27400000.0,50100000.0,91.0,100000000.0,50000000.0,51973.76263,50100000.0,50000000.0,100000000.0,50000000.0,51961.74182,50100000.0,50000000.0,0.0,0.0,0.0,0.0,0.029989328,0.029989328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,-1.0,-1.0,0.0,0.0,95.0,5.656854249,99.0,91.0,50000000.0,51979.41949,50100000.0,50000000.0,Benign
80.0,6.0,2018-03-01 09:37:28,118097168.0,21.0,17.0,1755.0,3152.0,436.0,0.0,83.57142857,175.1752184,788.0,0.0,185.4117647,344.5430051,41.55053066,0.321768935,3191815.351,4628274.894,10200000.0,13.0,118000000.0,5904858.4,4883629.08,10200000.0,165.0,114000000.0,7096600.313,4659511.474,10200000.0,670.0,0.0,0.0,432.0,484.0,0.177819675,0.14394926,0.0,788.0,125.8205128,262.9173246,69125.51957,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,129.1315789,83.57142857,185.4117647,21.0,1755.0,17.0,3152.0,8192.0,294.0,15.0,20.0,206735.5455,648189.6926,2161101.0,11246.0,10100000.0,73818.31435,10200000.0,9984158.0,Benign
53.0,17.0,2018-03-01 03:18:15,255.0,1.0,1.0,38.0,54.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,360784.3137,7843.137255,255.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3921.568627,3921.568627,38.0,54.0,43.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,38.0,54.0,1.0,38.0,1.0,54.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 09:14:29,191353.0,2.0,2.0,84.0,318.0,42.0,42.0,42.0,0.0,159.0,159.0,159.0,0.0,2100.829357,20.9037747,63784.33333,62925.07613,125859.0,42.0,65452.0,65452.0,0.0,65452.0,65452.0,42.0,42.0,0.0,42.0,42.0,0.0,0.0,16.0,16.0,10.45188735,10.45188735,42.0,159.0,88.8,64.08353923,4106.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,42.0,159.0,2.0,84.0,2.0,318.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389.0,6.0,2018-03-01 12:33:51,1396446.0,8.0,7.0,1132.0,1581.0,661.0,0.0,141.5,222.7920235,1173.0,0.0,225.8571429,430.0986044,1942.789052,10.74155392,99746.14286,251992.314,968913.0,65.0,1396446.0,199492.2857,384864.6691,1070542.0,122.0,1332732.0,222122.0,366133.3646,968913.0,63707.0,0.0,0.0,168.0,148.0,5.728828755,5.012725161,0.0,1173.0,169.5625,317.7627981,100973.1958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.8666667,141.5,225.8571429,8.0,1132.0,7.0,1581.0,8192.0,62868.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 05:14:55,26449.0,1.0,1.0,34.0,133.0,34.0,34.0,34.0,0.0,133.0,133.0,133.0,0.0,6314.038338,75.6172256,26449.0,0.0,26449.0,26449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,37.8086128,37.8086128,34.0,133.0,67.0,57.15767665,3267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.5,34.0,133.0,1.0,34.0,1.0,133.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 08:19:16,234.0,1.0,1.0,52.0,84.0,52.0,52.0,52.0,0.0,84.0,84.0,84.0,0.0,581196.5812,8547.008547,234.0,0.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4273.504274,4273.504274,52.0,84.0,62.66666667,18.47520861,341.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,52.0,84.0,1.0,52.0,1.0,84.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389.0,6.0,2018-03-01 05:00:51,25739638.0,8.0,11.0,1128.0,1581.0,661.0,0.0,141.0,222.6233206,1173.0,0.0,143.7272727,352.1017157,105.2462354,0.738161119,1429979.889,3015384.311,11500000.0,4.0,25700000.0,3677091.143,4270882.48,11700000.0,4.0,25600000.0,2561839.5,3740385.723,11500000.0,43823.0,0.0,0.0,172.0,232.0,0.310804682,0.427356438,0.0,1173.0,135.45,290.7368995,84527.94474,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,142.5789474,141.0,143.7272727,8.0,1128.0,11.0,1581.0,8192.0,62872.0,5.0,20.0,4004835.0,5370488.731,7802344.0,207326.0,8804388.0,3771372.402,11500000.0,6137625.0,Benign
3546.0,6.0,2018-03-01 02:40:05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389.0,6.0,2018-03-01 11:31:53,3603351.0,11.0,9.0,1191.0,1600.0,677.0,0.0,108.2727273,200.4834611,1173.0,0.0,177.7777778,384.5298356,774.5567945,5.550389068,189650.0526,257936.0296,953201.0,4.0,3603351.0,360335.1,352453.6847,1194729.0,4.0,3422165.0,427770.625,351138.8457,953201.0,58841.0,0.0,0.0,232.0,204.0,3.052713988,2.497675081,0.0,1173.0,132.9047619,285.2456669,81365.09048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,139.55,108.2727273,177.7777778,11.0,1191.0,9.0,1600.0,8192.0,62852.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 09:37:30,1738.0,1.0,1.0,32.0,266.0,32.0,32.0,32.0,0.0,266.0,266.0,266.0,0.0,171461.4499,1150.747986,1738.0,0.0,1738.0,1738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,575.3739931,575.3739931,32.0,266.0,110.0,135.099963,18252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,32.0,266.0,1.0,32.0,1.0,266.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
51063.0,6.0,2018-03-01 11:30:29,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.2857,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,142857.1429,142857.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,148.0,252.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443.0,6.0,2018-03-01 04:58:05,493.0,3.0,0.0,77.0,0.0,46.0,0.0,25.66666667,23.45918441,0.0,0.0,0.0,0.0,156186.6126,6085.192698,246.5,328.8046533,479.0,14.0,493.0,246.5,328.8046533,479.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,6085.192698,0.0,0.0,46.0,30.75,21.68524844,470.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,25.66666667,0.0,3.0,77.0,0.0,0.0,253.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389.0,6.0,2018-03-01 04:54:18,16113383.0,8.0,8.0,1132.0,1581.0,661.0,0.0,141.5,222.7920235,1173.0,0.0,197.625,406.121705,168.369361,0.992963427,1074225.533,3710648.19,14500000.0,4.0,16100000.0,2301911.857,5469502.289,14700000.0,4.0,16000000.0,2290289.286,5375933.842,14500000.0,80940.0,0.0,0.0,168.0,168.0,0.496481713,0.496481713,0.0,1173.0,159.5882353,310.4088149,96353.63235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,169.5625,141.5,197.625,8.0,1132.0,8.0,1581.0,8192.0,62868.0,5.0,20.0,206862.0,0.0,206862.0,206862.0,14500000.0,0.0,14500000.0,14500000.0,Benign
443.0,6.0,2018-03-01 11:27:29,221.0,3.0,0.0,77.0,0.0,46.0,0.0,25.66666667,23.45918441,0.0,0.0,0.0,0.0,348416.2896,13574.66063,110.5,130.8147545,203.0,18.0,221.0,110.5,130.8147545,203.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,13574.66063,0.0,0.0,46.0,30.75,21.68524844,470.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,25.66666667,0.0,3.0,77.0,0.0,0.0,258.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
