dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
49508.0,6.0,2018-02-16 01:47:01,4439092.0,5.0,3.0,935.0,358.0,935.0,0.0,187.0,418.1447118,358.0,0.0,119.3333333,206.6913964,291.2757834,1.802170354,634156.0,1626913.743,4323284.0,5.0,4439092.0,1109773.0,2142551.108,4323291.0,24.0,72260.0,36130.0,29627.77413,57080.0,15180.0,0.0,0.0,168.0,104.0,1.126356471,0.675813883,0.0,935.0,143.6666667,319.4972613,102078.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,161.625,187.0,119.3333333,5.0,935.0,3.0,358.0,237.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
45004.0,6.0,2018-02-16 01:48:14,4184392.0,5.0,3.0,935.0,347.0,935.0,0.0,187.0,418.1447118,347.0,0.0,115.6666667,200.3405434,306.3766492,1.911866766,597770.2857,1552819.698,4119130.0,4.0,4184392.0,1046098.0,2048756.387,4119136.0,23.0,39070.0,19535.0,10946.01297,27275.0,11795.0,0.0,0.0,168.0,104.0,1.194916729,0.716950037,0.0,935.0,142.4444444,318.5946135,101502.5278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.25,187.0,115.6666667,5.0,935.0,3.0,347.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
47880.0,6.0,2018-02-16 01:47:35,4271908.0,5.0,4.0,935.0,752.0,935.0,0.0,187.0,418.1447118,376.0,0.0,188.0,217.0837012,394.9055083,2.106786944,533988.5,1400814.941,3995980.0,8.0,4271908.0,1067977.0,1954595.413,3995988.0,361.0,231955.0,77318.33333,121318.718,217392.0,5621.0,0.0,0.0,168.0,136.0,1.170437191,0.936349753,0.0,935.0,168.7,311.3376338,96931.12222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,187.4444444,187.0,188.0,5.0,935.0,4.0,752.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
47762.0,6.0,2018-02-16 01:48:01,4478173.0,5.0,3.0,935.0,303.0,935.0,0.0,187.0,418.1447118,303.0,0.0,101.0,174.9371316,276.4520263,1.786442819,639739.0,1640315.233,4359225.0,3.0,4478173.0,1119543.25,2159975.06,4359233.0,27.0,58315.0,29157.5,21245.02324,44180.0,14135.0,0.0,0.0,168.0,104.0,1.116526762,0.669916057,0.0,935.0,137.5555556,315.3847298,99467.52778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,154.75,187.0,101.0,5.0,935.0,3.0,303.0,237.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
57060.0,6.0,2018-02-16 01:45:31,5359582.0,5.0,3.0,935.0,412.0,935.0,0.0,187.0,418.1447118,412.0,0.0,137.3333333,237.8683109,251.3255698,1.492653718,765654.5714,2004296.087,5310866.0,6.0,5359582.0,1339895.5,2647363.145,5310872.0,21.0,11533.0,5766.5,7809.994398,11289.0,244.0,0.0,0.0,168.0,104.0,0.932908574,0.559745144,0.0,935.0,149.6666667,324.4934514,105296.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,168.375,187.0,137.3333333,5.0,935.0,3.0,412.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,5310866.0,0.0,5310866.0,5310866.0,Benign
47074.0,6.0,2018-02-16 01:46:26,4045679.0,4.0,5.0,935.0,345.0,935.0,0.0,233.75,467.5,345.0,0.0,69.0,154.2886904,316.3869402,2.224595674,505709.875,1399973.217,3970330.0,6.0,4021383.0,1340461.0,2277577.325,3970336.0,12235.0,75349.0,18837.25,22316.46173,51934.0,3249.0,0.0,0.0,136.0,168.0,0.988709188,1.235886485,0.0,935.0,128.0,303.5731653,92156.66667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,142.2222222,233.75,69.0,4.0,935.0,5.0,345.0,219.0,225.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
35576.0,6.0,2018-02-16 01:45:49,5101555.0,5.0,3.0,935.0,391.0,935.0,0.0,187.0,418.1447118,391.0,0.0,130.3333333,225.7439553,259.9207497,1.568149319,728793.5714,1901876.808,5041737.0,8.0,5101555.0,1275388.75,2510948.251,5041745.0,35.0,23964.0,11982.0,10585.38851,19467.0,4497.0,0.0,0.0,168.0,104.0,0.980093324,0.588055995,0.0,935.0,147.3333333,322.4403046,103967.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,165.75,187.0,130.3333333,5.0,935.0,3.0,391.0,237.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,5041737.0,0.0,5041737.0,5041737.0,Benign
34038.0,6.0,2018-02-16 01:48:12,4194478.0,5.0,3.0,935.0,375.0,935.0,0.0,187.0,418.1447118,375.0,0.0,125.0,216.5063509,312.3153823,1.90726951,599211.1429,1559973.265,4136769.0,7.0,4194478.0,1048619.5,2058815.956,4136776.0,22.0,27922.0,13961.0,18568.62407,27091.0,831.0,0.0,0.0,168.0,104.0,1.192043444,0.715226066,0.0,935.0,145.5555556,320.969668,103021.5278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,163.75,187.0,125.0,5.0,935.0,3.0,375.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
39776.0,6.0,2018-02-16 01:48:39,4293974.0,5.0,3.0,935.0,354.0,935.0,0.0,187.0,418.1447118,354.0,0.0,118.0,204.3819953,300.1881241,1.863076022,613424.8571,1571096.522,4175933.0,7.0,4293974.0,1073493.5,2068569.365,4175940.0,24.0,81948.0,40974.0,31964.05494,63576.0,18372.0,0.0,0.0,168.0,104.0,1.164422514,0.698653508,0.0,935.0,143.2222222,319.1644473,101865.9444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,161.125,187.0,118.0,5.0,935.0,3.0,354.0,237.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
43550.0,6.0,2018-02-16 01:46:25,4502856.0,5.0,5.0,935.0,870.0,935.0,0.0,187.0,418.1447118,290.0,0.0,174.0,158.8395417,400.8567007,2.220812746,500317.3333,1323335.988,4021233.0,7.0,4502856.0,1125714.0,1940642.368,4021240.0,30.0,441879.0,110469.75,118175.6596,216223.0,3700.0,0.0,0.0,168.0,168.0,1.110406373,1.110406373,0.0,935.0,164.0909091,288.1563654,83034.09091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,180.5,187.0,174.0,5.0,935.0,5.0,870.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
44798.0,6.0,2018-02-16 01:47:56,4515379.0,5.0,3.0,935.0,341.0,935.0,0.0,187.0,418.1447118,341.0,0.0,113.6666667,196.8764418,282.5897893,1.771722817,645054.1429,1663340.141,4416854.0,10.0,4515379.0,1128844.75,2192140.082,4416865.0,41.0,54307.0,27153.5,29033.09733,47683.0,6624.0,0.0,0.0,168.0,104.0,1.10732676,0.664396056,0.0,935.0,141.7777778,318.1189942,101199.6944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,159.5,187.0,113.6666667,5.0,935.0,3.0,341.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59494.0,6.0,2018-02-16 01:45:31,5497934.0,5.0,3.0,935.0,321.0,935.0,0.0,187.0,418.1447118,321.0,0.0,107.0,185.3294364,228.4494503,1.45509204,785419.1429,2018429.887,5362155.0,5.0,5497934.0,1374483.5,2658685.063,5362160.0,40.0,86121.0,43060.5,60514.90544,85851.0,270.0,0.0,0.0,168.0,104.0,0.909432525,0.545659515,0.0,935.0,139.5555556,316.6196895,100248.0278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,187.0,107.0,5.0,935.0,3.0,321.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,5362155.0,0.0,5362155.0,5362155.0,Benign
46962.0,6.0,2018-02-16 01:47:01,4352711.0,5.0,3.0,935.0,355.0,935.0,0.0,187.0,418.1447118,355.0,0.0,118.3333333,204.9593456,296.3670228,1.837935025,621815.8571,1621484.247,4298888.0,9.0,4352711.0,1088177.75,2140620.605,4298897.0,65.0,52691.0,26345.5,4977.324633,29865.0,22826.0,0.0,0.0,168.0,104.0,1.148709391,0.689225634,0.0,935.0,143.3333333,319.2471613,101918.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,161.25,187.0,118.3333333,5.0,935.0,3.0,355.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
34282.0,6.0,2018-02-16 01:46:11,4170897.0,5.0,3.0,935.0,377.0,935.0,0.0,187.0,418.1447118,377.0,0.0,125.6666667,217.6610515,314.5606329,1.91805264,595842.4286,1550000.603,4110759.0,6.0,4170897.0,1042724.25,2045421.064,4110765.0,27.0,38486.0,19243.0,25720.30206,37430.0,1056.0,0.0,0.0,168.0,104.0,1.1987829,0.71926974,0.0,935.0,145.7777778,321.1490222,103136.6944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,164.0,187.0,125.6666667,5.0,935.0,3.0,377.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
59122.0,6.0,2018-02-16 01:46:54,4396784.0,5.0,3.0,935.0,328.0,935.0,0.0,187.0,418.1447118,328.0,0.0,109.3333333,189.3708883,287.2554121,1.819511716,628112.0,1628570.719,4321045.0,6.0,4396784.0,1099196.0,2148044.94,4321052.0,25.0,58620.0,29310.0,41088.56084,58364.0,256.0,0.0,0.0,168.0,104.0,1.137194822,0.682316893,0.0,935.0,140.3333333,317.1293112,100571.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.875,187.0,109.3333333,5.0,935.0,3.0,328.0,237.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
35378.0,6.0,2018-02-16 01:46:11,4434779.0,5.0,4.0,935.0,626.0,935.0,0.0,187.0,418.1447118,313.0,0.0,156.5,180.7106343,351.9904825,2.029413416,554347.375,1450929.342,4139324.0,6.0,4434779.0,1108694.75,2024477.568,4139332.0,31.0,279315.0,93105.0,131362.2188,244585.0,10554.0,0.0,0.0,168.0,136.0,1.127451898,0.901961518,0.0,935.0,156.1,303.0384831,91832.32222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,173.4444444,187.0,156.5,5.0,935.0,4.0,626.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
45894.0,6.0,2018-02-16 01:46:00,4283956.0,5.0,3.0,935.0,310.0,935.0,0.0,187.0,418.1447118,310.0,0.0,103.3333333,178.9785834,290.6192314,1.867432812,611993.7143,1576152.074,4185944.0,9.0,4283956.0,1070989.0,2076923.938,4185953.0,22.0,79862.0,39931.0,40522.87542,68585.0,11277.0,0.0,0.0,168.0,104.0,1.167145508,0.700287305,0.0,935.0,138.3333333,315.8520223,99762.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,155.625,187.0,103.3333333,5.0,935.0,3.0,310.0,237.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
33094.0,6.0,2018-02-16 01:46:24,4124979.0,5.0,3.0,935.0,411.0,935.0,0.0,187.0,418.1447118,411.0,0.0,137.0,237.2909606,326.3046915,1.939403813,589282.7143,1528336.641,4055045.0,4.0,4124979.0,1031244.75,2015953.501,4055049.0,30.0,45026.0,22513.0,25182.90091,40320.0,4706.0,0.0,0.0,168.0,104.0,1.212127383,0.72727643,0.0,935.0,149.5555556,324.392552,105230.5278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,168.25,187.0,137.0,5.0,935.0,3.0,411.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
52470.0,6.0,2018-02-16 01:48:36,4259065.0,5.0,3.0,935.0,289.0,935.0,0.0,187.0,418.1447118,289.0,0.0,96.33333333,166.8542278,287.3870204,1.878346539,608437.8571,1574775.939,4179464.0,4.0,4259065.0,1064766.25,2076568.927,4179471.0,46.0,49327.0,24663.5,29037.33997,45196.0,4131.0,0.0,0.0,168.0,104.0,1.173966587,0.704379952,0.0,935.0,136.0,314.5,98910.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,153.0,187.0,96.33333333,5.0,935.0,3.0,289.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
43282.0,6.0,2018-02-16 01:46:00,4353529.0,5.0,3.0,935.0,394.0,935.0,0.0,187.0,418.1447118,394.0,0.0,131.3333333,227.4760061,305.269587,1.837589689,621932.7143,1608054.691,4268463.0,7.0,4353529.0,1088382.25,2120153.463,4268470.0,17.0,43863.0,21931.5,14415.78595,32125.0,11738.0,0.0,0.0,168.0,104.0,1.148493555,0.689096133,0.0,935.0,147.6666667,322.7251152,104151.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,166.125,187.0,131.3333333,5.0,935.0,3.0,394.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
60500.0,6.0,2018-02-16 01:45:32,5433674.0,5.0,3.0,935.0,363.0,935.0,0.0,187.0,418.1447118,363.0,0.0,121.0,209.5781477,238.8807278,1.472300326,776239.1429,2028197.15,5375611.0,5.0,5433674.0,1358418.5,2678200.088,5375619.0,24.0,44940.0,22470.0,30945.82117,44352.0,588.0,0.0,0.0,168.0,104.0,0.920187704,0.552112622,0.0,935.0,144.2222222,319.9206065,102349.1944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,162.25,187.0,121.0,5.0,935.0,3.0,363.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,5375611.0,0.0,5375611.0,5375611.0,Benign
54852.0,6.0,2018-02-16 01:45:31,5380957.0,5.0,3.0,935.0,351.0,935.0,0.0,187.0,418.1447118,351.0,0.0,117.0,202.6499445,238.9909453,1.486724388,768708.1429,2006800.9,5319550.0,8.0,5380957.0,1345239.25,2649613.644,5319558.0,33.0,15653.0,7826.5,7777.467486,13326.0,2327.0,0.0,0.0,168.0,104.0,0.929202742,0.557521645,0.0,935.0,142.8888889,318.9182671,101708.8611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.75,187.0,117.0,5.0,935.0,3.0,351.0,219.0,211.0,1.0,32.0,0.0,0.0,0.0,0.0,5319550.0,0.0,5319550.0,5319550.0,Benign
